"接收订单者码（全球）","接收订单者名称","订货者代码（全球）","订货者名称","建立日期","保税／征税分类","订单号","传票号码","零件代码","零件代码（全球）","零件名称","货币","单价","交货指示数量","订货金额","货期","数量单位","包装单位（常规）","包装单位（最小）","交货场所","保管场所","备注"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","19200","","20121013","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","2400","","20121015","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","6750","","20121016","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","13200","","20121017","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","12750","","20121018","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","13350","","20121019","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","19800","","20121020","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","11400","","20121023","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","13350","","20121024","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","13200","","20121025","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","13050","","20121026","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","24600","","20121027","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","12750","","20121029","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","191850","","20121103","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","129600","","20121113","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","205800","","20121203","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","122400","","20121213","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","139200","","20130103","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903-1N40  2","F6903-1N40","变压器支架","CNY","","122700","","20130112","PC","150","150","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109"," ","","","F6903BA00GP","F6903BA00GP","变压器支架","CNY","","432","","20121022","PC","144","144","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109"," ","","","F6903BA00GP","F6903BA00GP","变压器支架","CNY","","1584","","20121023","PC","144","144","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109"," ","","","F6903BA00GP","F6903BA00GP","变压器支架","CNY","","9216","","20121103","PC","144","144","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109"," ","","","F6903BA00GP","F6903BA00GP","变压器支架","CNY","","15120","","20121203","PC","144","144","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109"," ","","","F6903BA00GP","F6903BA00GP","变压器支架","CNY","","12528","","20130103","PC","144","144","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903BA00GP 2","F6903BA00GP","变压器支架","CNY","","10512","","20121012","PC","144","144","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903BA00GP 2","F6903BA00GP","变压器支架","CNY","","6336","","20121013","PC","144","144","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903BA00GP 2","F6903BA00GP","变压器支架","CNY","","6480","","20121018","PC","144","144","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903BA00GP 2","F6903BA00GP","变压器支架","CNY","","12384","","20121019","PC","144","144","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903BA00GP 2","F6903BA00GP","变压器支架","CNY","","26496","","20121101","PC","144","144","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903BA00GP 2","F6903BA00GP","变压器支架","CNY","","25488","","20121110","PC","144","144","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903BA00GP 2","F6903BA00GP","变压器支架","CNY","","10368","","20121201","PC","144","144","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903BA00GP 2","F6903BA00GP","变压器支架","CNY","","25488","","20121211","PC","144","144","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6903BA00GP 2","F6903BA00GP","变压器支架","CNY","","7920","","20130101","PC","144","144","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","9400","","20121011","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","2500","","20121012","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","6600","","20121013","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","13300","","20121015","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","12700","","20121016","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","13300","","20121017","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","19900","","20121018","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","11400","","20121020","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","13300","","20121022","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","13200","","20121023","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","13100","","20121024","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","24500","","20121025","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","12700","","20121026","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","192000","","20121101","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","129600","","20121110","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","205700","","20121201","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","122500","","20121211","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","139100","","20130101","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910-1N40  2","F6910-1N40","磁芯盖","CNY","","122800","","20130110","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109"," ","","","F6910BA00GP","F6910BA00GP","磁芯盖","CNY","","400","","20121019","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109"," ","","","F6910BA00GP","F6910BA00GP","磁芯盖","CNY","","1600","","20121020","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109"," ","","","F6910BA00GP","F6910BA00GP","磁芯盖","CNY","","9300","","20121101","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109"," ","","","F6910BA00GP","F6910BA00GP","磁芯盖","CNY","","15100","","20121201","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109"," ","","","F6910BA00GP","F6910BA00GP","磁芯盖","CNY","","12500","","20130101","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910BA00GP 2","F6910BA00GP","磁芯盖","CNY","","10500","","20121012","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910BA00GP 2","F6910BA00GP","磁芯盖","CNY","","6400","","20121013","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910BA00GP 2","F6910BA00GP","磁芯盖","CNY","","6500","","20121018","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910BA00GP 2","F6910BA00GP","磁芯盖","CNY","","12400","","20121019","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910BA00GP 2","F6910BA00GP","磁芯盖","CNY","","26500","","20121101","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910BA00GP 2","F6910BA00GP","磁芯盖","CNY","","25500","","20121110","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910BA00GP 2","F6910BA00GP","磁芯盖","CNY","","10300","","20121201","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910BA00GP 2","F6910BA00GP","磁芯盖","CNY","","25500","","20121211","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F6910BA00GP 2","F6910BA00GP","磁芯盖","CNY","","7900","","20130101","PC","100","100","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109"," ","","","F31057J72XP","F31057J72XP","门开关导向A","CNY","","600","","20121030","PC","1000","200","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109"," ","","","F31057J72XP","F31057J72XP","门开关导向A","CNY","","400","","20121106","PC","1000","200","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109"," ","","","F31057J72XP","F31057J72XP","门开关导向A","CNY","","2000","","20121203","PC","1000","200","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109"," ","","","F31057J72XP","F31057J72XP","门开关导向A","CNY","","1000","","20121228","PC","1000","200","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F31057J72XP 2","F31057J72XP","门开关导向A","CNY","","800","","20121015","PC","1000","200","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F31057J72XP 2","F31057J72XP","门开关导向A","CNY","","400","","20121023","PC","1000","200","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F31057J72XP 2","F31057J72XP","门开关导向A","CNY","","200","","20121030","PC","1000","200","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F31057J72XP 2","F31057J72XP","门开关导向A","CNY","","1000","","20121115","PC","1000","200","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F31057J72XP 2","F31057J72XP","门开关导向A","CNY","","200","","20121123","PC","1000","200","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F31057J72XP 2","F31057J72XP","门开关导向A","CNY","","200","","20121127","PC","1000","200","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F31057J72XP 2","F31057J72XP","门开关导向A","CNY","","1000","","20121215","PC","1000","200","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F31057J72XP 2","F31057J72XP","门开关导向A","CNY","","200","","20121224","PC","1000","200","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109"," ","","","F00371000AP","F00371000AP","双面胶","CNY","","1000","","20121201","M","500","500","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109"," ","","","F00371000AP","F00371000AP","双面胶","CNY","","500","","20121224","M","500","500","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109"," ","","","F00371000AP","F00371000AP","双面胶","CNY","","1000","","20130103","M","500","500","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L6P41SAG2","F390L6P41SAG","门U","CNY","","25","","20121023","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L6P41SAG2","F390L6P41SAG","门U","CNY","","699","","20121023","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L6P41SAG2","F390L6P41SAG","门U","CNY","","694","","20121029","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L6P41SAG2","F390L6P41SAG","门U","CNY","","244","","20121102","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L6P41SAG2","F390L6P41SAG","门U","CNY","","460","","20121103","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L6P41SAG2","F390L6P41SAG","门U","CNY","","715","","20121110","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L6P41SAG2","F390L6P41SAG","门U","CNY","","172","","20121116","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L6P41SAG2","F390L6P41SAG","门U","CNY","","542","","20121116","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L6P41SAG2","F390L6P41SAG","门U","CNY","","121","","20121121","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L6P41SAG2","F390L6P41SAG","门U","CNY","","603","","20121121","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L6P41SAG2","F390L6P41SAG","门U","CNY","","704","","20121205","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L6P41SAG2","F390L6P41SAG","门U","CNY","","715","","20121211","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L6P41SAG2","F390L6P41SAG","门U","CNY","","714","","20121218","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L6P41SAG2","F390L6P41SAG","门U","CNY","","357","","20121225","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L6P41SAG2","F390L6P41SAG","门U","CNY","","725","","20121229","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","764","","20121017","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","233","","20121017","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","764","","20121018","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","581","","20121018","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","526","","20121019","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","581","","20121019","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","764","","20121105","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","426","","20121105","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","239","","20121106","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","98","","20121120","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","765","","20121121","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","580","","20121121","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","732","","20121122","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","580","","20121122","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","764","","20121130","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","154","","20121201","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","764","","20121224","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","257","","20121225","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","764","","20121227","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X51SBP2","F390L7X51SBP","门U","CNY","","256","","20121228","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","766","","20121013","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","766","","20121015","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","581","","20121015","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","766","","20121016","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","581","","20121016","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","326","","20121017","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","478","","20121026","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","318","","20121027","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","477","","20121101","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","766","","20121102","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","580","","20121102","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","218","","20121103","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","765","","20121124","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","388","","20121124","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","765","","20121126","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","582","","20121126","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","765","","20121127","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","582","","20121127","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","1255","","20121128","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","1020","","20121201","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","366","","20121224","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","1369","","20121225","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","75","","20121227","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63HBP2","F390L7X63HBP","门U","CNY","","1660","","20121228","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63SBP2","F390L7X63SBP","门U","CNY","","765","","20121020","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63SBP2","F390L7X63SBP","门U","CNY","","518","","20121020","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63SBP2","F390L7X63SBP","门U","CNY","","765","","20121022","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63SBP2","F390L7X63SBP","门U","CNY","","582","","20121022","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63SBP2","F390L7X63SBP","门U","CNY","","65","","20121023","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63SBP2","F390L7X63SBP","门U","CNY","","582","","20121023","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63SBP2","F390L7X63SBP","门U","CNY","","10","","20121122","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63SBP2","F390L7X63SBP","门U","CNY","","766","","20121123","PC","1","1","N3","SLD","PM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63SBP2","F390L7X63SBP","门U","CNY","","583","","20121123","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63SBP2","F390L7X63SBP","门U","CNY","","172","","20121124","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63SBP2","F390L7X63SBP","门U","CNY","","510","","20121201","PC","1","1","N3","SLD","AM"
"21012072","亚虹塑料","00029122","上海松下微波炉","20120920171109","1","","","F390L7X63SBP2","F390L7X63SBP","门U","CNY","","612","","20121225","PC","1","1","N3","SLD","AM"
