接收订单者码（全球）,接收订单者名称,订货者代码（全球）,订货者名称,建立日期,保税／征税分类,订单号,传票号码,零件代码,零件代码（全球）,零件名称,货币,单价,交货指示数量,订货金额,货期,数量单位,包装单位（常规）,包装单位（最小）,交货场所,保管场所,备注
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766529,153264,F390LBJ20SZP2,F390LBJ20SZP,门U,CNY,44.11,1409,62150.99,20120929,PC,1,1,N3,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13, ,766530,153330,F390L9L02SXP1,F390L9L02SXP1,门U,CNY,98.81,124,12252.44,20121006,PC,1,1,N3,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13, ,766531,153331,F390L9L02SXP1,F390L9L02SXP1,门U,CNY,98.81,385,38041.85,20121006,PC,1,1,N3,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13, ,766531,153332,F390L9L02SXP1,F390L9L02SXP1,门U,CNY,98.81,183,18082.23,20121012,PC,1,1,N3,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766532,153265,F301C-1Q91  3,F301C-1Q91  3,门CU,CNY,4.26,1152,4907.52,20121003,PC,36,36,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766532,153266,F301C-1Q91  3,F301C-1Q91  3,门CU,CNY,4.26,468,1993.68,20121004,PC,36,36,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766532,153267,F301C-1Q91  3,F301C-1Q91  3,门CU,CNY,4.26,1440,6134.4,20121006,PC,36,36,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766532,153268,F301C-1Q91  3,F301C-1Q91  3,门CU,CNY,4.26,1188,5060.88,20121009,PC,36,36,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766532,153269,F301C-1Q91  3,F301C-1Q91  3,门CU,CNY,4.26,864,3680.64,20121010,PC,36,36,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766532,153270,F301C-1Q91  3,F301C-1Q91  3,门CU,CNY,4.26,612,2607.12,20121011,PC,36,36,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766532,153271,F301C-1Q91  3,F301C-1Q91  3,门CU,CNY,4.26,396,1686.96,20121012,PC,36,36,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766534,153272,F301C9K80XP 3,F301C9K80XP 3,门CU,CNY,4.26,1188,5060.88,20120929,PC,36,36,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766536,153273,F390L-1R91  3,F390L-1R91  3,门BU,CNY,76.76,138,10592.88,20121004,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766536,153274,F390L-1R91  3,F390L-1R91  3,门BU,CNY,76.76,192,14737.92,20121008,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766536,153275,F390L-1R91  3,F390L-1R91  3,门BU,CNY,76.76,372,28554.72,20121011,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766537,153276,F390L-1R91  3,F390L-1R91  3,门BU,CNY,76.76,42,3223.92,20121003,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766537,153277,F390L-1R91  3,F390L-1R91  3,门BU,CNY,76.76,348,26712.48,20121006,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766537,153278,F390L-1R91  3,F390L-1R91  3,门BU,CNY,76.76,492,37765.92,20121010,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766537,153279,F390L-1R91  3,F390L-1R91  3,门BU,CNY,76.76,480,36844.8,20121011,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766538,153280,F390L-1S00  3,F390L-1S00  3,门BU,CNY,85.92,984,84545.28,20120929,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766538,153281,F390L-1S00  3,F390L-1S00  3,门BU,CNY,85.92,228,19589.76,20121004,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766538,153282,F390L-1S00  3,F390L-1S00  3,门BU,CNY,85.92,336,28869.12,20121005,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766538,153283,F390L-1S00  3,F390L-1S00  3,门BU,CNY,85.92,378,32477.76,20121008,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766538,153284,F390L-1S00  3,F390L-1S00  3,门BU,CNY,85.92,378,32477.76,20121010,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766538,153285,F390L-1S00  3,F390L-1S00  3,门BU,CNY,85.92,372,31962.24,20121013,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766539,153286,F390L-1S00  3,F390L-1S00  3,门BU,CNY,85.92,486,41757.12,20121004,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766539,153287,F390L-1S00  3,F390L-1S00  3,门BU,CNY,85.92,372,31962.24,20121006,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766539,153288,F390L-1S00  3,F390L-1S00  3,门BU,CNY,85.92,162,13919.04,20121008,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766539,153289,F390L-1S00  3,F390L-1S00  3,门BU,CNY,85.92,324,27838.08,20121009,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766539,153290,F390L-1S00  3,F390L-1S00  3,门BU,CNY,85.92,360,30931.2,20121012,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766540,153291,F390L-1S10  3,F390L-1S10  3,门BU,CNY,78.63,414,32552.82,20121003,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766540,153292,F390L-1S10  3,F390L-1S10  3,门BU,CNY,78.63,636,50008.68,20121005,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766540,153293,F390L-1S10  3,F390L-1S10  3,门BU,CNY,78.63,786,61803.18,20121006,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766540,153294,F390L-1S10  3,F390L-1S10  3,门BU,CNY,78.63,216,16984.08,20121008,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766540,153295,F390L-1S10  3,F390L-1S10  3,门BU,CNY,78.63,468,36798.84,20121009,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766540,153296,F390L-1S10  3,F390L-1S10  3,门BU,CNY,78.63,474,37270.62,20121010,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766540,153297,F390L-1S10  3,F390L-1S10  3,门BU,CNY,78.63,462,36327.06,20121011,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766541,153298,F390L-1S10  3,F390L-1S10  3,门BU,CNY,78.63,246,19342.98,20121002,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766541,153299,F390L-1S10  3,F390L-1S10  3,门BU,CNY,78.63,396,31137.48,20121003,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766541,153300,F390L-1S10  3,F390L-1S10  3,门BU,CNY,78.63,348,27363.24,20121004,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766541,153301,F390L-1S10  3,F390L-1S10  3,门BU,CNY,78.63,1038,81617.94,20121005,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766541,153302,F390L-1S10  3,F390L-1S10  3,门BU,CNY,78.63,222,17455.86,20121006,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766541,153303,F390L-1S10  3,F390L-1S10  3,门BU,CNY,78.63,612,48121.56,20121008,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766541,153304,F390L-1S10  3,F390L-1S10  3,门BU,CNY,78.63,180,14153.4,20121009,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766541,153305,F390L-1S10  3,F390L-1S10  3,门BU,CNY,78.63,618,48593.34,20121010,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766541,153306,F390L-1S10  3,F390L-1S10  3,门BU,CNY,78.63,597,46942.11,20121011,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766542,153307,F390L1S00P1 3,F390L1S00P1 3,门BU,CNY,85.97,252,21664.44,20121004,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766542,153308,F390L1S00P1 3,F390L1S00P1 3,门BU,CNY,85.97,108,9284.76,20121005,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766542,153309,F390L1S00P1 3,F390L1S00P1 3,门BU,CNY,85.97,210,18053.7,20121012,PC,6,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766543,153310,F390L1S00P1 3,F390L1S00P1 3,门BU,CNY,85.97,96,8253.12,20121003,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766543,153311,F390L1S00P1 3,F390L1S00P1 3,门BU,CNY,85.97,342,29401.74,20121004,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766543,153312,F390L1S00P1 3,F390L1S00P1 3,门BU,CNY,85.97,54,4642.38,20121012,PC,6,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766545,153313,F390L8N95SAP3,F390L8N95SAP3,门BU,CNY,46.43,688,31943.84,20121008,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766546,153314,F390L8N95SAP3,F390L8N95SAP3,门BU,CNY,46.43,485,22518.55,20121006,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766546,153315,F390L8N95SAP3,F390L8N95SAP3,门BU,CNY,46.43,735,34126.05,20121008,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766547,153316,F390L8P03SAP3,F390L8P03SAP3,门BU,CNY,57.11,915,52255.65,20120929,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766547,153317,F390L8P03SAP3,F390L8P03SAP3,门BU,CNY,57.11,884,50485.24,20121006,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766547,153318,F390L8P03SAP3,F390L8P03SAP3,门BU,CNY,57.11,489,27926.79,20121012,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766548,153319,F390L8P03SAP3,F390L8P03SAP3,门BU,CNY,57.11,341,19474.51,20121005,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766548,153320,F390L8P03SAP3,F390L8P03SAP3,门BU,CNY,57.11,327,18674.97,20121012,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766549,153321,F390L8Q01SAP3,F390L8Q01SAP3,门BU,CNY,90.13,224,20189.12,20121012,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766549,153322,F390L8Q01SAP3,F390L8Q01SAP3,门BU,CNY,90.13,172,15502.36,20121013,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13, ,766550,153323,F390L9K80SXP1,F390L9K80SXP1,门U,CNY,91.8,131,12025.8,20121006,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13, ,766550,153324,F390L9K80SXP1,F390L9K80SXP1,门U,CNY,91.8,272,24969.6,20121012,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13, ,766551,153325,F390L9K80SXP1,F390L9K80SXP1,门U,CNY,91.8,296,27172.8,20121005,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13, ,766552,153326,F390L9K90SXP1,F390L9K90SXP1,门U,CNY,94.01,199,18707.99,20121006,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13, ,766552,153327,F390L9K90SXP1,F390L9K90SXP1,门U,CNY,94.01,97,9118.97,20121012,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13, ,766553,153328,F390L9K90SXP1,F390L9K90SXP1,门U,CNY,94.01,103,9683.03,20121006,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13, ,766553,153329,F390L9K90SXP1,F390L9K90SXP1,门U,CNY,94.01,92,8648.92,20121012,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766556,153333,F890L6P44SAG3,F890L6P44SAG3,控制面板BU,CNY,22.34,381,8511.54,20120929,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766556,153334,F890L6P44SAG3,F890L6P44SAG3,控制面板BU,CNY,22.34,478,10678.52,20121003,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766556,153335,F890L6P44SAG3,F890L6P44SAG3,控制面板BU,CNY,22.34,722,16129.48,20121009,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766557,153336,F890L6P44SAG3,F890L6P44SAG3,控制面板BU,CNY,22.34,264,5897.76,20121003,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766557,153337,F890L6P44SAG3,F890L6P44SAG3,控制面板BU,CNY,22.34,721,16107.14,20121012,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766558,153338,F890L7X52SBP3,F890L7X52SBP3,控制面板BU,CNY,25.97,8,207.76,20120929,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766558,153339,F890L7X52SBP3,F890L7X52SBP3,控制面板BU,CNY,25.97,526,13660.22,20121004,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766559,153340,F890L7X52SBP3,F890L7X52SBP3,控制面板BU,CNY,25.97,525,13634.25,20121003,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766563,153341,F890L8D41SAH3,F890L8D41SAH3,控制面板BU,CNY,25.56,1038,26531.28,20121002,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766564,153342,F890L8D61BAH3,F890L8D61BAH3,控制面板BU,CNY,35.3,47,1659.1,20121003,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766565,153343,F890L8D61BAH3,F890L8D61BAH3,控制面板BU,CNY,35.3,128,4518.4,20121002,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766566,153344,F890L8D61HAH3,F890L8D61HAH3,控制面板BU,CNY,25.12,52,1306.24,20121003,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766567,153345,F890L8D71SAL3,F890L8D71SAL3,控制面板BU,CNY,30.61,118,3611.98,20121003,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766569,153346,F890L8N01SCP3,F890L8N01SCP3,控制面板BU,CNY,18.71,382,7147.22,20121008,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766570,153347,F890L8N40SAP3,F890L8N40SAP3,控制面板BU,CNY,18.42,628,11567.76,20121004,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766570,153348,F890L8N40SAP3,F890L8N40SAP3,控制面板BU,CNY,18.42,477,8786.34,20121005,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766571,153349,F890L8N40SAP3,F890L8N40SAP3,控制面板BU,CNY,18.42,1195,22011.9,20121004,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766572,153350,F890L8N50SCP3,F890L8N50SCP3,控制面板BU,CNY,14.91,696,10377.36,20121008,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766573,153351,F890L8N50SCP3,F890L8N50SCP3,控制面板BU,CNY,14.91,474,7067.34,20121006,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766576,153352,F890L8P03SCP3,F890L8P03SCP3,控制面板BU,CNY,19.6,584,11446.4,20121006,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766577,153353,F890L8P12SAP3,F890L8P12SAP3,控制面板BU,CNY,23.85,167,3982.95,20121003,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766578,153354,F890L8P92SAP3,F890L8P92SAP3,控制面板BU,CNY,25.42,15,381.3,20120929,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766578,153355,F890L8P92SAP3,F890L8P92SAP3,控制面板BU,CNY,25.42,974,24759.08,20121005,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766578,153356,F890L8P92SAP3,F890L8P92SAP3,控制面板BU,CNY,25.42,964,24504.88,20121011,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766578,153357,F890L8P92SAP3,F890L8P92SAP3,控制面板BU,CNY,25.42,397,10091.74,20121012,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766579,153358,F890L8P92SAP3,F890L8P92SAP3,控制面板BU,CNY,25.42,1107,28139.94,20121004,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766579,153359,F890L8P92SAP3,F890L8P92SAP3,控制面板BU,CNY,25.42,978,24860.76,20121010,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766579,153360,F890L8P92SAP3,F890L8P92SAP3,控制面板BU,CNY,25.42,1269,32257.98,20121011,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766581,153361,F890L8W32SRP3,F890L8W32SRP3,控制面板BU,CNY,23.01,859,19765.59,20121002,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766582,153362,F890L8Y01SAP3,F890L8Y01SAP3,控制面板BU,CNY,22.39,1590,35600.1,20120929,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766582,153363,F890L8Y01SAP3,F890L8Y01SAP3,控制面板BU,CNY,22.39,1617,36204.63,20121003,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766582,153364,F890L8Y01SAP3,F890L8Y01SAP3,控制面板BU,CNY,22.39,873,19546.47,20121004,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766582,153365,F890L8Y01SAP3,F890L8Y01SAP3,控制面板BU,CNY,22.39,880,19703.2,20121008,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766582,153366,F890L8Y01SAP3,F890L8Y01SAP3,控制面板BU,CNY,22.39,909,20352.51,20121009,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766582,153367,F890L8Y01SAP3,F890L8Y01SAP3,控制面板BU,CNY,22.39,909,20352.51,20121013,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766583,153368,F890L8Y01SAP3,F890L8Y01SAP3,控制面板BU,CNY,22.39,2393,53579.27,20121002,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766583,153369,F890L8Y01SAP3,F890L8Y01SAP3,控制面板BU,CNY,22.39,2395,53624.05,20121003,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766583,153370,F890L8Y01SAP3,F890L8Y01SAP3,控制面板BU,CNY,22.39,681,15247.59,20121006,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766583,153371,F890L8Y01SAP3,F890L8Y01SAP3,控制面板BU,CNY,22.39,1197,26800.83,20121008,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766583,153372,F890L8Y01SAP3,F890L8Y01SAP3,控制面板BU,CNY,22.39,457,10232.23,20121009,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766583,153373,F890L8Y01SAP3,F890L8Y01SAP3,控制面板BU,CNY,22.39,181,4052.59,20121012,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766584,153374,F890L9D61SCP3,F890L9D61SCP3,控制面板BU,CNY,35.65,24,855.6,20121012,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766585,153375,F890L9D61SCP3,F890L9D61SCP3,控制面板BU,CNY,35.65,272,9696.8,20121012,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766586,153376,F890L9D71SCP3,F890L9D71SCP3,控制面板BU,CNY,29.88,270,8067.6,20121012,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766587,153378,F890L9D82BCP3,F890L9D82BCP3,控制面板BU,CNY,38.12,133,5069.96,20121013,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766588,153377,F890L9D82BCP3,F890L9D82BCP3,控制面板BU,CNY,38.12,151,5756.12,20121012,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766589,153379,F890L9D82HCP3,F890L9D82HCP3,控制面板BU,CNY,38.11,85,3239.35,20121003,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766589,153380,F890L9D82HCP3,F890L9D82HCP3,控制面板BU,CNY,38.11,58,2210.38,20121009,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766590,153381,F890L9D82HCP3,F890L9D82HCP3,控制面板BU,CNY,38.11,124,4725.64,20121003,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766590,153382,F890L9D82HCP3,F890L9D82HCP3,控制面板BU,CNY,38.11,148,5640.28,20121008,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766591,153383,F890L9D83SCP3,F890L9D83SCP3,控制面板BU,CNY,48.91,171,8363.61,20121003,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766592,153384,F890L9D83SCP3,F890L9D83SCP3,控制面板BU,CNY,48.91,7,342.37,20121002,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766593,153385,F890L9E51HCP3,F890L9E51HCP3,控制面板BU,CNY,33.12,415,13744.8,20121002,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766593,153386,F890L9E51HCP3,F890L9E51HCP3,控制面板BU,CNY,33.12,104,3444.48,20121008,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766597,153387,F890L9Q91SAP3,F890L9Q91SAP3,控制面板BU,CNY,28.47,785,22348.95,20121004,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766597,153388,F890L9Q91SAP3,F890L9Q91SAP3,控制面板BU,CNY,28.47,898,25566.06,20121010,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766597,153389,F890L9Q91SAP3,F890L9Q91SAP3,控制面板BU,CNY,28.47,73,2078.31,20121013,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766598,153390,F890L9Q91SAP3,F890L9Q91SAP3,控制面板BU,CNY,28.47,118,3359.46,20121004,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766598,153391,F890L9Q91SAP3,F890L9Q91SAP3,控制面板BU,CNY,28.47,410,11672.7,20121009,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766598,153392,F890L9Q91SAP3,F890L9Q91SAP3,控制面板BU,CNY,28.47,238,6775.86,20121010,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766598,153393,F890L9Q91SAP3,F890L9Q91SAP3,控制面板BU,CNY,28.47,69,1964.43,20121012,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766602,153394,F890L9U81SCP3,F890L9U81SCP3,控制面板BU,CNY,18.47,235,4340.45,20121008,PC,1,1,V2,SLD,PM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766603,153395,F890L9U93SCP3,F890L9U93SCP3,控制面板BU,CNY,20.86,275,5736.5,20121006,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766603,153396,F890L9U93SCP3,F890L9U93SCP3,控制面板BU,CNY,20.86,493,10283.98,20121012,PC,1,1,V2,SLD,AM
21012072,亚虹塑料,29122,上海松下微波炉,2.01209E+13,1,766604,153397,F890L9U93SCP3,F890L9U93SCP3,控制面板BU,CNY,20.86,268,5590.48,20121005,PC,1,1,V2,SLD,PM
